LOC105375727	LOC105375727	Gene Expression
CYCSP23	CYCSP23	Gene Expression
ENPP2	ENPP2	Gene Expression
LOC392264	LOC392264	Gene Expression
CCN3	CCN3	Gene Expression
MIR548AZ	MIR548AZ	Gene Expression
MAL2-AS1	MAL2-AS1	Gene Expression
MAL2	MAL2	Gene Expression
LOC105375725	LOC105375725	Gene Expression
LOC101927513	LOC101927513	Gene Expression
LOC100286746	LOC100286746	Gene Expression
RNU6-12P	RNU6-12P	Gene Expression
COLEC10	COLEC10	Gene Expression
TNFRSF11B	TNFRSF11B	Gene Expression
LOC105375723	LOC105375723	Gene Expression
RPS26P35	RPS26P35	Gene Expression
SAMD12-AS1	SAMD12-AS1	Gene Expression
LOC105375724	LOC105375724	Gene Expression
SAMD12	SAMD12	Gene Expression
SNORD168	SNORD168	Gene Expression
EXT1	EXT1	Gene Expression
LOC107986970	LOC107986970	Gene Expression
LOC105375721	LOC105375721	Gene Expression
RPS10P16	RPS10P16	Gene Expression
MED30	MED30	Gene Expression
LOC105375717	LOC105375717	Gene Expression
RN7SL826P	RN7SL826P	Gene Expression
LOC105375719	LOC105375719	Gene Expression
LOC107986969	LOC107986969	Gene Expression
LOC105375716	LOC105375716	Gene Expression
RN7SL228P	RN7SL228P	Gene Expression
SLC30A8	SLC30A8	Gene Expression
LOC105375715	LOC105375715	Gene Expression
AARD	AARD	Gene Expression
MIR3610	MIR3610	Gene Expression
RAD21-AS1	RAD21-AS1	Gene Expression
RAD21	RAD21	Gene Expression
LOC112268030	LOC112268030	Gene Expression
UTP23	UTP23	Gene Expression
LOC105375713	LOC105375713	Gene Expression
EIF3H	EIF3H	Gene Expression
LOC105375712	LOC105375712	Gene Expression
LOC105375711	LOC105375711	Gene Expression
LOC102723447	LOC102723447	Gene Expression
RNA5SP276	RNA5SP276	Gene Expression
LINC00536	LINC00536	Gene Expression
LOC107986903	LOC107986903	Gene Expression
LOC107986902	LOC107986902	Gene Expression
LOC107986968	LOC107986968	Gene Expression
TRPS1	TRPS1	Gene Expression
LOC107986901	LOC107986901	Gene Expression
CARS1P2	CARS1P2	Gene Expression
LOC100420746	LOC100420746	Gene Expression
LOC105375710	LOC105375710	Gene Expression
LOC105375709	LOC105375709	Gene Expression
RPL18P7	RPL18P7	Gene Expression
LOC107986966	LOC107986966	Gene Expression
MIR2053	MIR2053	Gene Expression
RPL30P16	RPL30P16	Gene Expression
CSMD3	CSMD3	Gene Expression
RNU4-37P	RNU4-37P	Gene Expression
LOC105375707	LOC105375707	Gene Expression
H2AZP7	H2AZP7	Gene Expression
SERPINA15P	SERPINA15P	Gene Expression
LINC02237	LINC02237	Gene Expression
EEF1A1P37	EEF1A1P37	Gene Expression
LOC107986964	LOC107986964	Gene Expression
LOC105375705	LOC105375705	Gene Expression
LOC107986965	LOC107986965	Gene Expression
LINC01609	LINC01609	Gene Expression
LINC01608	LINC01608	Gene Expression
MTND2P35	MTND2P35	Gene Expression
MTCO1P47	MTCO1P47	Gene Expression
NDUFB9P3	NDUFB9P3	Gene Expression
LOC100132280	LOC100132280	Gene Expression
RPSAP48	RPSAP48	Gene Expression
KCNV1	KCNV1	Gene Expression
RPL18P6	RPL18P6	Gene Expression
LOC644335	LOC644335	Gene Expression
LOC100132813	LOC100132813	Gene Expression
SYBU	SYBU	Gene Expression
EBAG9	EBAG9	Gene Expression
MAPK6P5	MAPK6P5	Gene Expression
LOC100420748	LOC100420748	Gene Expression
PKHD1L1	PKHD1L1	Gene Expression
ENY2	ENY2	Gene Expression
NUDCD1	NUDCD1	Gene Expression
TRHR	TRHR	Gene Expression
LOC107984017	LOC107984017	Gene Expression
LOC101927413	LOC101927413	Gene Expression
LOC102723368	LOC102723368	Gene Expression
TMEM74	TMEM74	Gene Expression
LOC101060000	LOC101060000	Gene Expression
EMC2	EMC2	Gene Expression
RPS17P14	RPS17P14	Gene Expression
LOC105375704	LOC105375704	Gene Expression
EIF3E	EIF3E	Gene Expression
AURKBP1	AURKBP1	Gene Expression
NRBF2P4	NRBF2P4	Gene Expression
RSPO2	RSPO2	Gene Expression
RNA5SP275	RNA5SP275	Gene Expression
LOC105375703	LOC105375703	Gene Expression
PGAM1P13	PGAM1P13	Gene Expression
ANGPT1	ANGPT1	Gene Expression
HMGB1P46	HMGB1P46	Gene Expression
LOC105375701	LOC105375701	Gene Expression
ABRA	ABRA	Gene Expression
RNU7-84P	RNU7-84P	Gene Expression
TAGLN2P1	TAGLN2P1	Gene Expression
OXR1-AS1	OXR1-AS1	Gene Expression
OXR1	OXR1	Gene Expression
SLC16A14P1	SLC16A14P1	Gene Expression
ZFPM2-AS1	ZFPM2-AS1	Gene Expression
RPL12P24	RPL12P24	Gene Expression
LOC105375696	LOC105375696	Gene Expression
ZFPM2	ZFPM2	Gene Expression
RPL17P32	RPL17P32	Gene Expression
TMCC1P1	TMCC1P1	Gene Expression
LOC101927392	LOC101927392	Gene Expression
LOC105375695	LOC105375695	Gene Expression
RPL29P18	RPL29P18	Gene Expression
RPL23P9	RPL23P9	Gene Expression
LOC105375693	LOC105375693	Gene Expression
LOC105375694	LOC105375694	Gene Expression
NDUFA5P2	NDUFA5P2	Gene Expression
LRP12	LRP12	Gene Expression
MIR548A3	MIR548A3	Gene Expression
LOC105375691	LOC105375691	Gene Expression
LOC105375692	LOC105375692	Gene Expression
DPYS	DPYS	Gene Expression
DCSTAMP	DCSTAMP	Gene Expression
LOC107986899	LOC107986899	Gene Expression
LOC105375688	LOC105375688	Gene Expression
LOC107984007	LOC107984007	Gene Expression
LOC105375689	LOC105375689	Gene Expression
RPS6P9	RPS6P9	Gene Expression
TARBP2P1	TARBP2P1	Gene Expression
LOC101101841	LOC101101841	Gene Expression
PTMAP15	PTMAP15	Gene Expression
RIMS2	RIMS2	Gene Expression
LOC105375690	LOC105375690	Gene Expression
DCAF13	DCAF13	Gene Expression
SLC25A32	SLC25A32	Gene Expression
RNU6-1011P	RNU6-1011P	Gene Expression
CTHRC1	CTHRC1	Gene Expression
SNORD173	SNORD173	Gene Expression
FZD6	FZD6	Gene Expression
LOC105369147	LOC105369147	Gene Expression
BAALC-AS1	BAALC-AS1	Gene Expression
MIR3151	MIR3151	Gene Expression
BAALC	BAALC	Gene Expression
BAALC-AS2	BAALC-AS2	Gene Expression
LINC01181	LINC01181	Gene Expression
MTCO2P4	MTCO2P4	Gene Expression
MTCO1P4	MTCO1P4	Gene Expression
MTND2P10	MTND2P10	Gene Expression
MTND1P5	MTND1P5	Gene Expression
ATP6V1C1	ATP6V1C1	Gene Expression
NPM1P52	NPM1P52	Gene Expression
RPL5P24	RPL5P24	Gene Expression
MAILR	MAILR	Gene Expression
AZIN1	AZIN1	Gene Expression
GASAL1	GASAL1	Gene Expression
ADI1P2	ADI1P2	Gene Expression
LOC105375685	LOC105375685	Gene Expression
LOC105375686	LOC105375686	Gene Expression
LOC101927245	LOC101927245	Gene Expression
KLF10	KLF10	Gene Expression
POU5F1P2	POU5F1P2	Gene Expression
ODF1	ODF1	Gene Expression
LOC105375684	LOC105375684	Gene Expression
RNU6-1224P	RNU6-1224P	Gene Expression
LOC107986898	LOC107986898	Gene Expression
RPS12P15	RPS12P15	Gene Expression
HSPE1P14	HSPE1P14	Gene Expression
RNU6ATAC8P	RNU6ATAC8P	Gene Expression
LOC105375683	LOC105375683	Gene Expression
UBR5	UBR5	Gene Expression
SUMO2P19	SUMO2P19	Gene Expression
UBR5-DT	UBR5-DT	Gene Expression
RRM2B	RRM2B	Gene Expression
LOC112268018	LOC112268018	Gene Expression
MIR5680	MIR5680	Gene Expression
LOC104054148	LOC104054148	Gene Expression
LOC107986963	LOC107986963	Gene Expression
PDCL3P2	PDCL3P2	Gene Expression
NCALD	NCALD	Gene Expression
LOC107986960	LOC107986960	Gene Expression
LOC100131593	LOC100131593	Gene Expression
GRHL2	GRHL2	Gene Expression
GRHL2-DT	GRHL2-DT	Gene Expression
LOC107986961	LOC107986961	Gene Expression
RN7SL563P	RN7SL563P	Gene Expression
LOC107986897	LOC107986897	Gene Expression
LINC02845	LINC02845	Gene Expression
NACA4P	NACA4P	Gene Expression
DUXAP2	DUXAP2	Gene Expression
RNU7-67P	RNU7-67P	Gene Expression
LINC02844	LINC02844	Gene Expression
LOC100419977	LOC100419977	Gene Expression
LOC107984005	LOC107984005	Gene Expression
ZNF706	ZNF706	Gene Expression
ZNNT1	ZNNT1	Gene Expression
LOC105375676	LOC105375676	Gene Expression
RN7SKP249	RN7SKP249	Gene Expression
LOC105375675	LOC105375675	Gene Expression
LOC105375674	LOC105375674	Gene Expression
FLJ42969	FLJ42969	Gene Expression
LOC401471	LOC401471	Gene Expression
RN7SL685P	RN7SL685P	Gene Expression
YWHAZ	YWHAZ	Gene Expression
RPS26P6	RPS26P6	Gene Expression
RNU4-83P	RNU4-83P	Gene Expression
RPS20P23	RPS20P23	Gene Expression
RNU6ATAC41P	RNU6ATAC41P	Gene Expression
LOC105375673	LOC105375673	Gene Expression
MIR7705	MIR7705	Gene Expression
PABPC1	PABPC1	Gene Expression
RNU6-1092P	RNU6-1092P	Gene Expression
LOC105375672	LOC105375672	Gene Expression
LOC105375671	LOC105375671	Gene Expression
SNX31	SNX31	Gene Expression
GAPDHP62	GAPDHP62	Gene Expression
ANKRD46	ANKRD46	Gene Expression
LOC107986959	LOC107986959	Gene Expression
LOC105375670	LOC105375670	Gene Expression
MIR4471	MIR4471	Gene Expression
RNF19A	RNF19A	Gene Expression
LOC105375668	LOC105375668	Gene Expression
LOC105375669	LOC105375669	Gene Expression
UFM1P3	UFM1P3	Gene Expression
SPAG1	SPAG1	Gene Expression
POLR2K	POLR2K	Gene Expression
FBXO43	FBXO43	Gene Expression
SNORD77B	SNORD77B	Gene Expression
RGS22	RGS22	Gene Expression
COX6C	COX6C	Gene Expression
LETM1P3	LETM1P3	Gene Expression
RN7SL350P	RN7SL350P	Gene Expression
MIR875	MIR875	Gene Expression
MIR599	MIR599	Gene Expression
LOC100420057	LOC100420057	Gene Expression
LOC100499192	LOC100499192	Gene Expression
LOC100421893	LOC100421893	Gene Expression
VPS13B	VPS13B	Gene Expression
LOC107986871	LOC107986871	Gene Expression
VPS13B-DT	VPS13B-DT	Gene Expression
LOC107986872	LOC107986872	Gene Expression
OSR2	OSR2	Gene Expression
LOC112268016	LOC112268016	Gene Expression
RN7SKP85	RN7SKP85	Gene Expression
MRPL57P7	MRPL57P7	Gene Expression
LOC643494	LOC643494	Gene Expression
RPL19P14	RPL19P14	Gene Expression
LOC101928296	LOC101928296	Gene Expression
RNU6-748P	RNU6-748P	Gene Expression
STK3	STK3	Gene Expression
KCNS2	KCNS2	Gene Expression
LOC100131849	LOC100131849	Gene Expression
MIR9903	MIR9903	Gene Expression
LOC107986870	LOC107986870	Gene Expression
LOC105375659	LOC105375659	Gene Expression
RNU6-914P	RNU6-914P	Gene Expression
NIPAL2	NIPAL2	Gene Expression
LOC105375660	LOC105375660	Gene Expression
TRUND-NNN2-1	TRUND-NNN2-1	Gene Expression
POP1	POP1	Gene Expression
RIDA	RIDA	Gene Expression
ERICH5	ERICH5	Gene Expression
RNU6-703P	RNU6-703P	Gene Expression
SNORA72	SNORA72	Gene Expression
RPL30	RPL30	Gene Expression
MATN2	MATN2	Gene Expression
RPS23P1	RPS23P1	Gene Expression
SUMO2P18	SUMO2P18	Gene Expression
LOC100127982	LOC100127982	Gene Expression
LAPTM4B	LAPTM4B	Gene Expression
MTDH	MTDH	Gene Expression
RPS2P33	RPS2P33	Gene Expression
LOC105375657	LOC105375657	Gene Expression
SNORD3H	SNORD3H	Gene Expression
TSPYL5	TSPYL5	Gene Expression
LOC105375655	LOC105375655	Gene Expression
LOC101927066	LOC101927066	Gene Expression
CPQ	CPQ	Gene Expression
SDC2	SDC2	Gene Expression
RNU6-1172P	RNU6-1172P	Gene Expression
LOC105375653	LOC105375653	Gene Expression
LOC102724804	LOC102724804	Gene Expression
LOC105375652	LOC105375652	Gene Expression
PTDSS1	PTDSS1	Gene Expression
MTERF3	MTERF3	Gene Expression
UQCRB-AS1	UQCRB-AS1	Gene Expression
UQCRB	UQCRB	Gene Expression
GDF6	GDF6	Gene Expression
TUBBP7	TUBBP7	Gene Expression
GAPDHP30	GAPDHP30	Gene Expression
SRSF3P2	SRSF3P2	Gene Expression
LOC107986957	LOC107986957	Gene Expression
RNU6-690P	RNU6-690P	Gene Expression
TRS-AGA2-5	TRS-AGA2-5	Gene Expression
CFAP418-AS1	CFAP418-AS1	Gene Expression
CFAP418	CFAP418	Gene Expression
LINC01298	LINC01298	Gene Expression
PLEKHF2	PLEKHF2	Gene Expression
MIR3150A	MIR3150A	Gene Expression
MIR3150B	MIR3150B	Gene Expression
MIR3150BHG	MIR3150BHG	Gene Expression
RNU6-1209P	RNU6-1209P	Gene Expression
TP53INP1	TP53INP1	Gene Expression
NDUFAF6	NDUFAF6	Gene Expression
LOC100128548	LOC100128548	Gene Expression
CCNE2	CCNE2	Gene Expression
INTS8	INTS8	Gene Expression
DPY19L4	DPY19L4	Gene Expression
RPS15AP26	RPS15AP26	Gene Expression
ESRP1	ESRP1	Gene Expression
LINC02894	LINC02894	Gene Expression
LOC100286997	LOC100286997	Gene Expression
VIRMA-DT	VIRMA-DT	Gene Expression
VIRMA	VIRMA	Gene Expression
FSBP	FSBP	Gene Expression
RAD54B	RAD54B	Gene Expression
RPS4XP10	RPS4XP10	Gene Expression
LOC107986896	LOC107986896	Gene Expression
GEM	GEM	Gene Expression
LOC105375648	LOC105375648	Gene Expression
RPL6P23	RPL6P23	Gene Expression
LOC105375647	LOC105375647	Gene Expression
CDH17	CDH17	Gene Expression
RPL34P18	RPL34P18	Gene Expression
PSMA2P2	PSMA2P2	Gene Expression
PDP1	PDP1	Gene Expression
MIR378D2	MIR378D2	Gene Expression
MIR378D2HG	MIR378D2HG	Gene Expression
LOC105375646	LOC105375646	Gene Expression
MYL12AP1	MYL12AP1	Gene Expression
TMEM67	TMEM67	Gene Expression
RBM12B-DT	RBM12B-DT	Gene Expression
RBM12B-AS1	RBM12B-AS1	Gene Expression
RBM12B	RBM12B	Gene Expression
CIBAR1	CIBAR1	Gene Expression
ZNF317P1	ZNF317P1	Gene Expression
LOC105375641	LOC105375641	Gene Expression
RNA5SP274	RNA5SP274	Gene Expression
CIBAR1-DT	CIBAR1-DT	Gene Expression
LOC105375642	LOC105375642	Gene Expression
LOC107986956	LOC107986956	Gene Expression
LOC105375643	LOC105375643	Gene Expression
LOC105375644	LOC105375644	Gene Expression
LINC02906	LINC02906	Gene Expression
MIR8084	MIR8084	Gene Expression
IRF5P1	IRF5P1	Gene Expression
TRIQK	TRIQK	Gene Expression
FLJ46284	FLJ46284	Gene Expression
LOC101926956	LOC101926956	Gene Expression
LOC102724710	LOC102724710	Gene Expression
LOC105375639	LOC105375639	Gene Expression
LOC105375638	LOC105375638	Gene Expression
RPS26P10	RPS26P10	Gene Expression
RUNX1T1	RUNX1T1	Gene Expression
MRPS16P1	MRPS16P1	Gene Expression
PRR13P7	PRR13P7	Gene Expression
RN7SKP231	RN7SKP231	Gene Expression
LOC105375637	LOC105375637	Gene Expression
SLC26A7	SLC26A7	Gene Expression
MIR4661	MIR4661	Gene Expression
CPP	CPP	Gene Expression
LRRC69	LRRC69	Gene Expression
OTUD6B	OTUD6B	Gene Expression
OTUD6B-AS1	OTUD6B-AS1	Gene Expression
PIP4P2	PIP4P2	Gene Expression
C8orf88	C8orf88	Gene Expression
LOC105375634	LOC105375634	Gene Expression
LOC105375635	LOC105375635	Gene Expression
NECAB1	NECAB1	Gene Expression
LOC105375633	LOC105375633	Gene Expression
LOC102724670	LOC102724670	Gene Expression
TMEM64	TMEM64	Gene Expression
LINC01030	LINC01030	Gene Expression
RNA5SP273	RNA5SP273	Gene Expression
LOC107986955	LOC107986955	Gene Expression
LINC00534	LINC00534	Gene Expression
CALB1	CALB1	Gene Expression
DECR1	DECR1	Gene Expression
NBN	NBN	Gene Expression
OSGIN2	OSGIN2	Gene Expression
RNU6-925P	RNU6-925P	Gene Expression
COX6B1P6	COX6B1P6	Gene Expression
RIPK2	RIPK2	Gene Expression
RIPK2-DT	RIPK2-DT	Gene Expression
LOC112268015	LOC112268015	Gene Expression
KRT8P4	KRT8P4	Gene Expression
RPSAP74	RPSAP74	Gene Expression
LOC105375631	LOC105375631	Gene Expression
LOC105375629	LOC105375629	Gene Expression
LOC100129100	LOC100129100	Gene Expression
RNA5SP272	RNA5SP272	Gene Expression
LOC105375630	LOC105375630	Gene Expression
MMP16	MMP16	Gene Expression
LOC105375628	LOC105375628	Gene Expression
DCAF4L2	DCAF4L2	Gene Expression
LOC100419762	LOC100419762	Gene Expression
SOX5P1	SOX5P1	Gene Expression
LOC105375626	LOC105375626	Gene Expression
IARS2P1	IARS2P1	Gene Expression
VTA1P2	VTA1P2	Gene Expression
CNBD1	CNBD1	Gene Expression
LOC107986895	LOC107986895	Gene Expression
UBE2Q2P10	UBE2Q2P10	Gene Expression
GOLGA2P1	GOLGA2P1	Gene Expression
MIOXP1	MIOXP1	Gene Expression
CNGB3	CNGB3	Gene Expression
CPNE3	CPNE3	Gene Expression
SLC2A3P4	SLC2A3P4	Gene Expression
NTAN1P2	NTAN1P2	Gene Expression
RMDN1	RMDN1	Gene Expression
WWP1	WWP1	Gene Expression
WWP1-AS1	WWP1-AS1	Gene Expression
SLC7A13	SLC7A13	Gene Expression
LOC105375623	LOC105375623	Gene Expression
ATP6V0D2	ATP6V0D2	Gene Expression
PSKH2	PSKH2	Gene Expression
RPL32P4	RPL32P4	Gene Expression
RPL36AP31	RPL36AP31	Gene Expression
LOC107986954	LOC107986954	Gene Expression
LINC02849	LINC02849	Gene Expression
REXO1L6P	REXO1L6P	Gene Expression
REXO1L5P	REXO1L5P	Gene Expression
REXO1L4P	REXO1L4P	Gene Expression
REXO1L2P	REXO1L2P	Gene Expression
REXO1L9P	REXO1L9P	Gene Expression
REXO1L10P	REXO1L10P	Gene Expression
LOC101929627	LOC101929627	Gene Expression
REXO1L11P	REXO1L11P	Gene Expression
LOC101929601	LOC101929601	Gene Expression
REXO1L12P	REXO1L12P	Gene Expression
REXO1L1P	REXO1L1P	Gene Expression
REXO1L3P	REXO1L3P	Gene Expression
REXO1L8P	REXO1L8P	Gene Expression
LOC105375937	LOC105375937	Gene Expression
CA2	CA2	Gene Expression
CA3-AS1	CA3-AS1	Gene Expression
CA3	CA3	Gene Expression
CA1	CA1	Gene Expression
CA13	CA13	Gene Expression
LOC105375935	LOC105375935	Gene Expression
LOC105375936	LOC105375936	Gene Expression
RBIS	RBIS	Gene Expression
E2F5	E2F5	Gene Expression
E2F5-DT	E2F5-DT	Gene Expression
LRRCC1	LRRCC1	Gene Expression
LOC100422614	LOC100422614	Gene Expression
LOC105375933	LOC105375933	Gene Expression
JCHAINP1	JCHAINP1	Gene Expression
ACTBP6	ACTBP6	Gene Expression
LOC100421444	LOC100421444	Gene Expression
PSMC2P2	PSMC2P2	Gene Expression
RNU6-1040P	RNU6-1040P	Gene Expression
RALYL	RALYL	Gene Expression
TPM3P3	TPM3P3	Gene Expression
LOC101929943	LOC101929943	Gene Expression
LOC105375932	LOC105375932	Gene Expression
LINC01419	LINC01419	Gene Expression
LOC100533622	LOC100533622	Gene Expression
LOC100420845	LOC100420845	Gene Expression
LOC101927141	LOC101927141	Gene Expression
LOC107986953	LOC107986953	Gene Expression
LOC105375931	LOC105375931	Gene Expression
HNRNPA1P4	HNRNPA1P4	Gene Expression
LOC105375930	LOC105375930	Gene Expression
LINC02839	LINC02839	Gene Expression
LINC02235	LINC02235	Gene Expression
HNRNPA1P36	HNRNPA1P36	Gene Expression
SNX16	SNX16	Gene Expression
CHMP4C	CHMP4C	Gene Expression
ZFAND1	ZFAND1	Gene Expression
SLC10A5	SLC10A5	Gene Expression
IMPA1	IMPA1	Gene Expression
SLC10A5P1	SLC10A5P1	Gene Expression
RPS26P34	RPS26P34	Gene Expression
NIPA2P4	NIPA2P4	Gene Expression
IMPA1P1	IMPA1P1	Gene Expression
FABP12	FABP12	Gene Expression
FTH1P11	FTH1P11	Gene Expression
FABP4	FABP4	Gene Expression
LOC101927118	LOC101927118	Gene Expression
FABP9	FABP9	Gene Expression
PMP2	PMP2	Gene Expression
LOC105375926	LOC105375926	Gene Expression
LOC105375925	LOC105375925	Gene Expression
FABP5	FABP5	Gene Expression
UBE2HP1	UBE2HP1	Gene Expression
LOC105375924	LOC105375924	Gene Expression
PAG1	PAG1	Gene Expression
LOC107986894	LOC107986894	Gene Expression
HMGB1P41	HMGB1P41	Gene Expression
RN7SL308P	RN7SL308P	Gene Expression
RNU11-6P	RNU11-6P	Gene Expression
CKS1BP7	CKS1BP7	Gene Expression
ZNF704	ZNF704	Gene Expression
RN7SL107P	RN7SL107P	Gene Expression
SLC25A51P3	SLC25A51P3	Gene Expression
RNU2-71P	RNU2-71P	Gene Expression
OCIAD2P1	OCIAD2P1	Gene Expression
RNU7-174P	RNU7-174P	Gene Expression
RPSAP47	RPSAP47	Gene Expression
ZBTB10	ZBTB10	Gene Expression
LOC105375921	LOC105375921	Gene Expression
LOC105375922	LOC105375922	Gene Expression
RNU6-1213P	RNU6-1213P	Gene Expression
LOC100216346	LOC100216346	Gene Expression
RPS5P5	RPS5P5	Gene Expression
RPL13AP18	RPL13AP18	Gene Expression
MIR5708	MIR5708	Gene Expression
RN7SL41P	RN7SL41P	Gene Expression
LOC105375920	LOC105375920	Gene Expression
LOC105375918	LOC105375918	Gene Expression
LOC105375919	LOC105375919	Gene Expression
MRPS28	MRPS28	Gene Expression
TPD52	TPD52	Gene Expression
RNU7-85P	RNU7-85P	Gene Expression
LOC101927040	LOC101927040	Gene Expression
LINC01607	LINC01607	Gene Expression
HEY1	HEY1	Gene Expression
LOC107986893	LOC107986893	Gene Expression
STMN2	STMN2	Gene Expression
LOC105375916	LOC105375916	Gene Expression
RPL3P9	RPL3P9	Gene Expression
MIR12123	MIR12123	Gene Expression
LOC105375915	LOC105375915	Gene Expression
LOC107986892	LOC107986892	Gene Expression
LOC105375913	LOC105375913	Gene Expression
LOC105375912	LOC105375912	Gene Expression
LINC02605	LINC02605	Gene Expression
LOC105375914	LOC105375914	Gene Expression
THAP12P7	THAP12P7	Gene Expression
LOC101241902	LOC101241902	Gene Expression
IL7	IL7	Gene Expression
ZC2HC1A	ZC2HC1A	Gene Expression
PKIA-AS1	PKIA-AS1	Gene Expression
PKIA	PKIA	Gene Expression
RNU6-1220P	RNU6-1220P	Gene Expression
LOC105375911	LOC105375911	Gene Expression
LOC102724874	LOC102724874	Gene Expression
LOC105375909	LOC105375909	Gene Expression
HIGD1AP18	HIGD1AP18	Gene Expression
PEX2	PEX2	Gene Expression
MIR3149	MIR3149	Gene Expression
ZFHX4	ZFHX4	Gene Expression
ZFHX4-AS1	ZFHX4-AS1	Gene Expression
MRPL9P1	MRPL9P1	Gene Expression
LOC107986952	LOC107986952	Gene Expression
LINC01111	LINC01111	Gene Expression
LINC01109	LINC01109	Gene Expression
RNU2-54P	RNU2-54P	Gene Expression
LOC102724858	LOC102724858	Gene Expression
LOC105375906	LOC105375906	Gene Expression
HNF4G	HNF4G	Gene Expression
PKMP4	PKMP4	Gene Expression
HIGD1AP6	HIGD1AP6	Gene Expression
CASC9	CASC9	Gene Expression
LOC105375905	LOC105375905	Gene Expression
CRISPLD1	CRISPLD1	Gene Expression
PI15	PI15	Gene Expression
MIR2052	MIR2052	Gene Expression
PCBP2P2	PCBP2P2	Gene Expression
MIR2052HG	MIR2052HG	Gene Expression
LOC105375904	LOC105375904	Gene Expression
MIR5681B	MIR5681B	Gene Expression
MIR5681A	MIR5681A	Gene Expression
GDAP1	GDAP1	Gene Expression
JPH1	JPH1	Gene Expression
LOC105375903	LOC105375903	Gene Expression
RNU6-1197P	RNU6-1197P	Gene Expression
RPS3AP32	RPS3AP32	Gene Expression
RNU6-1300P	RNU6-1300P	Gene Expression
LY96	LY96	Gene Expression
DSTNP3	DSTNP3	Gene Expression
RPS20P21	RPS20P21	Gene Expression
TMEM70	TMEM70	Gene Expression
ELOC	ELOC	Gene Expression
GYG1P1	GYG1P1	Gene Expression
LINC01617	LINC01617	Gene Expression
RN7SL760P	RN7SL760P	Gene Expression
UBE2W	UBE2W	Gene Expression
LOC105375902	LOC105375902	Gene Expression
VENTXP6	VENTXP6	Gene Expression
STAU2	STAU2	Gene Expression
STAU2-AS1	STAU2-AS1	Gene Expression
LOC105375899	LOC105375899	Gene Expression
RDH10-AS1	RDH10-AS1	Gene Expression
RDH10	RDH10	Gene Expression
RPL7	RPL7	Gene Expression
PRXL2AP2	PRXL2AP2	Gene Expression
C8orf89	C8orf89	Gene Expression
LOC105375901	LOC105375901	Gene Expression
LOC646197	LOC646197	Gene Expression
LOC107986891	LOC107986891	Gene Expression
SBSPON	SBSPON	Gene Expression
RNU6-285P	RNU6-285P	Gene Expression
TERF1	TERF1	Gene Expression
LOC101926908	LOC101926908	Gene Expression
LOC100419613	LOC100419613	Gene Expression
HAUS1P3	HAUS1P3	Gene Expression
KCNB2	KCNB2	Gene Expression
LOC105375897	LOC105375897	Gene Expression
LOC100129527	LOC100129527	Gene Expression
RNA5SP271	RNA5SP271	Gene Expression
LOC392232	LOC392232	Gene Expression
LOC105375896	LOC105375896	Gene Expression
TRPA1	TRPA1	Gene Expression
RPS20P20	RPS20P20	Gene Expression
MSC-AS1	MSC-AS1	Gene Expression
MSC	MSC	Gene Expression
LOC107986890	LOC107986890	Gene Expression
LOC105375892	LOC105375892	Gene Expression
LOC102724772	LOC102724772	Gene Expression
TRAPPC2P2	TRAPPC2P2	Gene Expression
EYA1	EYA1	Gene Expression
LOC105375894	LOC105375894	Gene Expression
XKR9	XKR9	Gene Expression
RN7SL19P	RN7SL19P	Gene Expression
LACTB2	LACTB2	Gene Expression
LACTB2-AS1	LACTB2-AS1	Gene Expression
TRAM1	TRAM1	Gene Expression
LOC105375890	LOC105375890	Gene Expression
RPL13P11	RPL13P11	Gene Expression
RN7SL203P	RN7SL203P	Gene Expression
LOC101926892	LOC101926892	Gene Expression
RPS18P11	RPS18P11	Gene Expression
RNY3P14	RNY3P14	Gene Expression
BTF3P12	BTF3P12	Gene Expression
NCOA2	NCOA2	Gene Expression
H2AZP2	H2AZP2	Gene Expression
RNU1-101P	RNU1-101P	Gene Expression
PRDM14	PRDM14	Gene Expression
SUMO2P20	SUMO2P20	Gene Expression
SDCBPP2	SDCBPP2	Gene Expression
RNA5SP270	RNA5SP270	Gene Expression
RN7SL675P	RN7SL675P	Gene Expression
LOC100288097	LOC100288097	Gene Expression
LOC101929759	LOC101929759	Gene Expression
LOC100101127	LOC100101127	Gene Expression
LOC105375889	LOC105375889	Gene Expression
RN7SKP29	RN7SKP29	Gene Expression
SLCO5A1	SLCO5A1	Gene Expression
SULF1	SULF1	Gene Expression
LINC01603	LINC01603	Gene Expression
TRE-CTC14-1	TRE-CTC14-1	Gene Expression
LOC100129096	LOC100129096	Gene Expression
RNU7-102P	RNU7-102P	Gene Expression
LINC01592	LINC01592	Gene Expression
LOC107986951	LOC107986951	Gene Expression
RNA5SP269	RNA5SP269	Gene Expression
RPS15AP25	RPS15AP25	Gene Expression
RFPL4AP2	RFPL4AP2	Gene Expression
C8orf34	C8orf34	Gene Expression
C8orf34-AS1	C8orf34-AS1	Gene Expression
RPL31P40	RPL31P40	Gene Expression
LOC105375888	LOC105375888	Gene Expression
PREX2	PREX2	Gene Expression
NDUFS5P6	NDUFS5P6	Gene Expression
MTATP6P12	MTATP6P12	Gene Expression
MTCO3P3	MTCO3P3	Gene Expression
MTND4LP27	MTND4LP27	Gene Expression
MTND4P39	MTND4P39	Gene Expression
MTND5P44	MTND5P44	Gene Expression
